Model,TargetType,SalePrice,PredictedPrice,Residual,PercentError,AbsolutePercentError,Neighborhood,OverallQual,TotalSF,HasGarage
Lasso,Log,117000,136909.77047459513,-19909.770474595134,-0.17016897841534304,0.17016897841534304,BrkSide,5,2232,1
Ridge,Actual,213000,213593.7874108329,-593.7874108329124,-0.0027877343231592134,0.0027877343231592134,CollgCr,7,3260,1
Ridge,Log,213000,203645.026243767,9354.973756232997,0.04392006458325351,0.04392006458325351,CollgCr,7,3260,1
Lasso,Actual,213000,216538.41193797765,-3538.411937977653,-0.016612262619613394,0.016612262619613394,CollgCr,7,3260,1
Lasso,Log,213000,207883.29420419238,5116.705795807618,0.024022092938063937,0.024022092938063937,CollgCr,7,3260,1
Ridge,Actual,153500,147625.47894784727,5874.521052152733,0.038270495453763737,0.038270495453763737,NWAmes,5,2130,1
Ridge,Log,153500,147877.88709789555,5622.112902104447,0.036626142684719525,0.036626142684719525,NWAmes,5,2130,1
Lasso,Actual,153500,146831.26407984324,6668.73592015676,0.043444533681802996,0.043444533681802996,NWAmes,5,2130,1
Lasso,Log,153500,145192.4362378056,8307.56376219439,0.05412093656152697,0.05412093656152697,NWAmes,5,2130,1
Ridge,Actual,271900,270638.2806413664,1261.7193586336216,0.004640380134731966,0.004640380134731966,SawyerW,7,4354,1
Ridge,Log,271900,265931.8873819098,5968.112618090177,0.02194966023571231,0.02194966023571231,SawyerW,7,4354,1
Lasso,Actual,271900,269875.52708859445,2024.4729114055517,0.007445652487699712,0.007445652487699712,SawyerW,7,4354,1
Lasso,Log,271900,271628.48808018066,271.51191981934244,0.0009985727098909248,0.0009985727098909248,SawyerW,7,4354,1
Ridge,Actual,107000,109551.14381179349,-2551.1438117934886,-0.023842465530780267,0.023842465530780267,SawyerW,4,2112,1
Ridge,Log,107000,110700.70857810313,-3700.7085781031346,-0.03458606147759939,0.03458606147759939,SawyerW,4,2112,1
Lasso,Actual,107000,106574.11306982486,425.88693017514015,0.0039802516838798145,0.0039802516838798145,SawyerW,4,2112,1
Lasso,Log,107000,108784.45685302511,-1784.4568530251127,-0.016677166850701988,0.016677166850701988,SawyerW,4,2112,1
Ridge,Actual,200000,218904.7912390738,-18904.79123907379,-0.09452395619536895,0.09452395619536895,CollgCr,6,3382,1
Ridge,Log,200000,207992.96198250775,-7992.961982507753,-0.039964809912538764,0.039964809912538764,CollgCr,6,3382,1
Lasso,Actual,200000,214151.51636305483,-14151.516363054834,-0.07075758181527417,0.07075758181527417,CollgCr,6,3382,1
Lasso,Log,200000,203873.10530487777,-3873.1053048777685,-0.019365526524388842,0.019365526524388842,CollgCr,6,3382,1
Ridge,Actual,140000,150649.91841517817,-10649.918415178166,-0.07607084582270118,0.07607084582270118,NAmes,5,2214,1
Ridge,Log,140000,148962.9047289943,-8962.904728994297,-0.06402074806424499,0.06402074806424499,NAmes,5,2214,1
Lasso,Actual,140000,152388.66602532385,-12388.666025323851,-0.08849047160945608,0.08849047160945608,NAmes,5,2214,1
Lasso,Log,140000,149994.12312056936,-9994.123120569362,-0.07138659371835258,0.07138659371835258,NAmes,5,2214,1
Ridge,Actual,290000,274200.028979723,15799.971020277007,0.05448265869061037,0.05448265869061037,Somerst,8,3320,1
Ridge,Log,290000,267786.5805834206,22213.419416579418,0.0765979979882049,0.0765979979882049,Somerst,8,3320,1
Lasso,Actual,290000,275073.3016500176,14926.698349982384,0.05147137362062891,0.05147137362062891,Somerst,8,3320,1
Lasso,Log,290000,264400.53578040976,25599.46421959024,0.08827401455031118,0.08827401455031118,Somerst,8,3320,1
Ridge,Actual,189000,210177.906789672,-21177.906789672008,-0.11205241687657147,0.11205241687657147,SawyerW,6,2900,1
Ridge,Log,189000,199534.46703768623,-10534.467037686234,-0.0557379208343187,0.0557379208343187,SawyerW,6,2900,1
Lasso,Actual,189000,206510.8228191267,-17510.82281912671,-0.09264985618585561,0.09264985618585561,SawyerW,6,2900,1
Lasso,Log,189000,198318.15942262197,-9318.159422621975,-0.049302430807523674,0.049302430807523674,SawyerW,6,2900,1
Ridge,Actual,164000,215104.57568519586,-51104.57568519586,-0.31161326637314546,0.31161326637314546,Gilbert,8,2311,1
Ridge,Log,164000,216107.169683819,-52107.169683819,-0.3177266444135305,0.3177266444135305,Gilbert,8,2311,1
Lasso,Actual,164000,230583.75020812493,-66583.75020812493,-0.4059984768788105,0.4059984768788105,Gilbert,8,2311,1
Lasso,Log,164000,229020.78176779568,-65020.78176779568,-0.39646818151094926,0.39646818151094926,Gilbert,8,2311,1
Ridge,Actual,113000,71334.16271213719,41665.837287862814,0.3687242237863966,0.3687242237863966,Edwards,4,1344,1
Ridge,Log,113000,94393.9983828565,18606.001617143498,0.16465488156764158,0.16465488156764158,Edwards,4,1344,1
Lasso,Actual,113000,72629.18449477351,40370.81550522649,0.35726385402855304,0.35726385402855304,Edwards,4,1344,1
Lasso,Log,113000,95857.22550211272,17142.77449788728,0.15170596900785202,0.15170596900785202,Edwards,4,1344,1
Ridge,Actual,145000,110950.4908738448,34049.5091261552,0.23482420087003586,0.23482420087003586,Sawyer,4,1608,1
Ridge,Log,145000,121262.76751800612,23737.23248199388,0.1637050515999578,0.1637050515999578,Sawyer,4,1608,1
Lasso,Actual,145000,110604.1619063012,34395.838093698796,0.23721267650826755,0.23721267650826755,Sawyer,4,1608,1
Lasso,Log,145000,122951.61033317477,22048.389666825227,0.15205785977120848,0.15205785977120848,Sawyer,4,1608,1
Ridge,Actual,134500,111071.86072778715,23428.13927221285,0.1741869090870844,0.1741869090870844,NAmes,5,1924,1
Ridge,Log,134500,117790.07554055288,16709.924459447124,0.12423735657581504,0.12423735657581504,NAmes,5,1924,1
Lasso,Actual,134500,112297.81114122053,22202.188858779467,0.1650720361247544,0.1650720361247544,NAmes,5,1924,1
Lasso,Log,134500,117549.38031705926,16950.61968294074,0.12602691214082337,0.12602691214082337,NAmes,5,1924,1
Ridge,Actual,125000,92603.30978428555,32396.69021571445,0.2591735217257156,0.2591735217257156,Sawyer,5,1788,1
Ridge,Log,125000,108010.8614309633,16989.138569036702,0.13591310855229363,0.13591310855229363,Sawyer,5,1788,1
Lasso,Actual,125000,96791.21436005153,28208.785639948474,0.22567028511958778,0.22567028511958778,Sawyer,5,1788,1
Lasso,Log,125000,109817.97398556024,15182.026014439762,0.12145620811551809,0.12145620811551809,Sawyer,5,1788,1
Ridge,Actual,112000,150372.70026875925,-38372.70026875925,-0.342613395256779,0.342613395256779,Sawyer,6,1902,1
Ridge,Log,112000,139054.56821169137,-27054.568211691367,-0.24155864474724434,0.24155864474724434,Sawyer,6,1902,1
Lasso,Actual,112000,160850.98323584188,-48850.98323584188,-0.43616949317715964,0.43616949317715964,Sawyer,6,1902,1
Lasso,Log,112000,150736.67564357724,-38736.67564357724,-0.3458631753890825,0.3458631753890825,Sawyer,6,1902,1
Ridge,Actual,229456,227448.4937401741,2007.5062598258955,0.008748981328995082,0.008748981328995082,Somerst,8,2614,1
Ridge,Log,229456,221169.96206086111,8286.037939138885,0.036111663844653814,0.036111663844653814,Somerst,8,2614,1
Lasso,Actual,229456,235669.08645380725,-6213.086453807249,-0.027077463451848062,0.027077463451848062,Somerst,8,2614,1
Lasso,Log,229456,224048.54095166968,5407.459048330318,0.023566431247517252,0.023566431247517252,Somerst,8,2614,1
Ridge,Actual,80500,63163.40604912763,17336.593950872368,0.21536141553878718,0.21536141553878718,BrkSide,4,912,0
Ridge,Log,80500,72364.27217489982,8135.727825100184,0.10106494192671037,0.10106494192671037,BrkSide,4,912,0
Lasso,Actual,80500,59092.01583845186,21407.984161548142,0.265937691447803,0.265937691447803,BrkSide,4,912,0
Lasso,Log,80500,76924.41972046724,3575.580279532762,0.044417146329599526,0.044417146329599526,BrkSide,4,912,0
Ridge,Actual,91500,121665.2240494277,-30165.224049427707,-0.3296745797751662,0.3296745797751662,BrDale,6,1890,0
Ridge,Log,91500,108906.38175338713,-17406.381753387133,-0.1902336803648867,0.1902336803648867,BrDale,6,1890,0
Lasso,Actual,91500,120912.20025958515,-29412.20025958515,-0.3214448115801656,0.3214448115801656,BrDale,6,1890,0
Lasso,Log,91500,110839.00254971815,-19339.00254971815,-0.21135521912260272,0.21135521912260272,BrDale,6,1890,0
Ridge,Actual,115000,100083.33785046247,14916.66214953753,0.12971010564815244,0.12971010564815244,NAmes,5,1824,1
Ridge,Log,115000,109158.06026949457,5841.93973050543,0.05079947591743852,0.05079947591743852,NAmes,5,1824,1
Lasso,Actual,115000,103443.6209028048,11556.379097195197,0.10049025301908866,0.10049025301908866,NAmes,5,1824,1
Lasso,Log,115000,109727.62426443955,5272.375735560447,0.04584674552661258,0.04584674552661258,NAmes,5,1824,1
Ridge,Actual,134000,115229.72784200202,18770.272157997984,0.14007665789550736,0.14007665789550736,Sawyer,5,2163,1
Ridge,Log,134000,122783.95262942962,11216.047370570377,0.08370184604903266,0.08370184604903266,Sawyer,5,2163,1
Lasso,Actual,134000,118892.39062157934,15107.60937842066,0.11274335357030343,0.11274335357030343,Sawyer,5,2163,1
Lasso,Log,134000,123975.66102504588,10024.338974954124,0.07480849981309047,0.07480849981309047,Sawyer,5,2163,1
Ridge,Actual,143000,166816.81429009416,-23816.81429009416,-0.16655114888177736,0.16655114888177736,NAmes,6,2886,1
Ridge,Log,143000,148378.05010904308,-5378.050109043077,-0.03760874202128026,0.03760874202128026,NAmes,6,2886,1
Lasso,Actual,143000,167202.0738807848,-24202.073880784796,-0.16924527189359997,0.16924527189359997,NAmes,6,2886,1
Lasso,Log,143000,151219.1167933513,-8219.116793351306,-0.057476341212246894,0.057476341212246894,NAmes,6,2886,1
Ridge,Actual,137900,173256.01309019528,-35356.01309019528,-0.2563887823799513,0.2563887823799513,NAmes,5,4272,1
Ridge,Log,137900,149321.4101589084,-11421.410158908402,-0.0828238590203655,0.0828238590203655,NAmes,5,4272,1
Lasso,Actual,137900,171661.17459131248,-33761.174591312476,-0.24482360109726234,0.24482360109726234,NAmes,5,4272,1
Lasso,Log,137900,146792.74393851488,-8892.743938514875,-0.06448690310743202,0.06448690310743202,NAmes,5,4272,1
Ridge,Actual,184000,218996.40145670614,-34996.40145670614,-0.19019783400383772,0.19019783400383772,Gilbert,7,2278,1
Ridge,Log,184000,215910.20816038994,-31910.208160389942,-0.17342504434994535,0.17342504434994535,Gilbert,7,2278,1
Lasso,Actual,184000,220974.6195532781,-36974.61955327811,-0.20094901931129408,0.20094901931129408,Gilbert,7,2278,1
Lasso,Log,184000,214749.22352132597,-30749.22352132597,-0.16711534522459767,0.16711534522459767,Gilbert,7,2278,1
Ridge,Actual,145000,123046.8842732528,21953.1157267472,0.15140079811549795,0.15140079811549795,NAmes,6,1726,1
Ridge,Log,145000,133681.07695841286,11318.923041587143,0.07806153821784237,0.07806153821784237,NAmes,6,1726,1
Lasso,Actual,145000,132073.88296821568,12926.11703178432,0.08914563470196084,0.08914563470196084,NAmes,6,1726,1
Lasso,Log,145000,134951.59425342001,10048.405746579985,0.0692993499764137,0.0692993499764137,NAmes,6,1726,1
Ridge,Actual,214000,223871.1750229693,-9871.175022969313,-0.04612698608864165,0.04612698608864165,Somerst,6,2827,1
Ridge,Log,214000,219953.44712486689,-5953.447124866885,-0.02781984637788264,0.02781984637788264,Somerst,6,2827,1
Lasso,Actual,214000,220954.48811861093,-6954.488118610927,-0.03249760803089218,0.03249760803089218,Somerst,6,2827,1
Lasso,Log,214000,220475.13775499974,-6475.137754999741,-0.030257653060746455,0.030257653060746455,Somerst,6,2827,1
Ridge,Actual,147000,159701.81249074932,-12701.812490749318,-0.08640688769217224,0.08640688769217224,NAmes,5,1824,1
Ridge,Log,147000,150991.26791871068,-3991.267918710684,-0.027151482440208735,0.027151482440208735,NAmes,5,1824,1
Lasso,Actual,147000,154899.8294313595,-7899.829431359511,-0.05374033626775177,0.05374033626775177,NAmes,5,1824,1
Lasso,Log,147000,150275.97579224108,-3275.975792241079,-0.02228554960708217,0.02228554960708217,NAmes,5,1824,1
Ridge,Actual,367294,318164.4271933495,49129.57280665048,0.133760891293216,0.133760891293216,NridgHt,9,3404,1
Ridge,Log,367294,303301.1176754258,63992.882324574224,0.17422795451211898,0.17422795451211898,NridgHt,9,3404,1
Lasso,Actual,367294,314901.32807007927,52392.67192992073,0.1426450525462456,0.1426450525462456,NridgHt,9,3404,1
Lasso,Log,367294,298240.9719180661,69053.02808193391,0.1880047811342791,0.1880047811342791,NridgHt,9,3404,1
Ridge,Actual,127000,122648.99937247639,4351.000627523608,0.03425984746081581,0.03425984746081581,NAmes,5,2582,1
Ridge,Log,127000,126112.06581583223,887.934184167767,0.006991607749352495,0.006991607749352495,NAmes,5,2582,1
Lasso,Actual,127000,120559.6388673308,6440.361132669204,0.05071150498164728,0.05071150498164728,NAmes,5,2582,1
Lasso,Log,127000,123104.79966978764,3895.200330212363,0.03067086874182963,0.03067086874182963,NAmes,5,2582,1
Ridge,Actual,190000,210334.29311908205,-20334.293119082053,-0.10702259536358975,0.10702259536358975,Sawyer,5,3981,1
Ridge,Log,190000,203165.0856324808,-13165.085632480797,-0.06928992438147788,0.06928992438147788,Sawyer,5,3981,1
Lasso,Actual,190000,207148.19102507964,-17148.191025079635,-0.09025363697410334,0.09025363697410334,Sawyer,5,3981,1
Lasso,Log,190000,195878.79495413954,-5878.794954139536,-0.030941026074418607,0.030941026074418607,Sawyer,5,3981,1
Ridge,Actual,132500,138038.61400693684,-5538.614006936841,-0.04180086042971201,0.04180086042971201,NAmes,5,2296,1
Ridge,Log,132500,134157.4526468212,-1657.4526468212134,-0.012509076579782744,0.012509076579782744,NAmes,5,2296,1
Lasso,Actual,132500,137363.8013188339,-4863.8013188338955,-0.03670793448176525,0.03670793448176525,NAmes,5,2296,1
Lasso,Log,132500,134844.4457345159,-2344.4457345159026,-0.01769393007181813,0.01769393007181813,NAmes,5,2296,1
Ridge,Actual,101800,90049.77707543482,11750.222924565183,0.11542458668531615,0.11542458668531615,NAmes,4,1224,1
Ridge,Log,101800,98616.8031034762,3183.1968965238048,0.03126912472027313,0.03126912472027313,NAmes,4,1224,1
Lasso,Actual,101800,90176.5927686173,11623.407231382706,0.11417885296053738,0.11417885296053738,NAmes,4,1224,1
Lasso,Log,101800,103473.41093976721,-1673.4109397672146,-0.016438221412251618,0.016438221412251618,NAmes,4,1224,1
Ridge,Actual,142000,146376.02998018576,-4376.029980185762,-0.03081711253651945,0.03081711253651945,NAmes,5,2376,1
Ridge,Log,142000,132722.92669610385,9277.073303896148,0.06533150214011371,0.06533150214011371,NAmes,5,2376,1
Lasso,Actual,142000,148915.61367020622,-6915.613670206221,-0.048701504719762125,0.048701504719762125,NAmes,5,2376,1
Lasso,Log,142000,134958.20744967303,7041.792550326965,0.04959008838258426,0.04959008838258426,NAmes,5,2376,1
Ridge,Actual,130000,120250.05091218364,9749.949087816363,0.07499960836781817,0.07499960836781817,SWISU,5,2904,0
Ridge,Log,130000,104465.87505373724,25534.12494626276,0.19641634574048278,0.19641634574048278,SWISU,5,2904,0
Lasso,Actual,130000,121494.78796363332,8505.212036366676,0.06542470797205135,0.06542470797205135,SWISU,5,2904,0
Lasso,Log,130000,107175.23555664794,22824.76444335206,0.17557511110270818,0.17557511110270818,SWISU,5,2904,0
Ridge,Actual,138887,114231.6580251297,24655.3419748703,0.17752087650298662,0.17752087650298662,Crawfor,5,2531,1
Ridge,Log,138887,114914.37779270596,23972.622207294044,0.17260522732360872,0.17260522732360872,Crawfor,5,2531,1
Lasso,Actual,138887,119543.53497094981,19343.46502905019,0.13927484234701729,0.13927484234701729,Crawfor,5,2531,1
Lasso,Log,138887,115753.95459139487,23133.045408605132,0.16656019216057033,0.16656019216057033,Crawfor,5,2531,1
Ridge,Actual,175500,182755.5041905933,-7255.5041905932885,-0.04134190421990478,0.04134190421990478,NridgHt,7,2390,1
Ridge,Log,175500,169862.19499666293,5637.805003337067,0.03212424503325964,0.03212424503325964,NridgHt,7,2390,1
Lasso,Actual,175500,185302.1536399094,-9802.153639909404,-0.05585272729293107,0.05585272729293107,NridgHt,7,2390,1
Lasso,Log,175500,174180.33573277877,1319.6642672212329,0.007519454514081099,0.007519454514081099,NridgHt,7,2390,1
Ridge,Actual,195000,218247.77928404772,-23247.77928404772,-0.11921938094383445,0.11921938094383445,CollgCr,7,2795,1
Ridge,Log,195000,219144.25903201525,-24144.259032015252,-0.1238167129846936,0.1238167129846936,CollgCr,7,2795,1
Lasso,Actual,195000,220279.77165364005,-25279.771653640055,-0.12963985463405156,0.12963985463405156,CollgCr,7,2795,1
Lasso,Log,195000,217773.27443506397,-22773.27443506397,-0.11678602274391779,0.11678602274391779,CollgCr,7,2795,1
Ridge,Actual,142500,164078.1795980909,-21578.17959809091,-0.15142582174098884,0.15142582174098884,SawyerW,6,2282,1
Ridge,Log,142500,163407.46824402612,-20907.468244026124,-0.14671907539667456,0.14671907539667456,SawyerW,6,2282,1
Lasso,Actual,142500,165955.9228604417,-23455.9228604417,-0.16460296744169614,0.16460296744169614,SawyerW,6,2282,1
Lasso,Log,142500,162546.4386952144,-20046.438695214398,-0.14067676277343438,0.14067676277343438,SawyerW,6,2282,1
Ridge,Actual,265900,232048.0171345788,33851.98286542119,0.12731095474020757,0.12731095474020757,Timber,8,2960,1
Ridge,Log,265900,223206.34549930596,42693.65450069404,0.16056282249226794,0.16056282249226794,Timber,8,2960,1
Lasso,Actual,265900,237229.36622217647,28670.633777823532,0.10782487317722277,0.10782487317722277,Timber,8,2960,1
Lasso,Log,265900,226188.26714938748,39711.73285061252,0.1493483747672528,0.1493483747672528,Timber,8,2960,1
Ridge,Actual,224900,225531.19344842204,-631.1934484220401,-0.0028065515714630505,0.0028065515714630505,CollgCr,7,2652,1
Ridge,Log,224900,211256.60462753265,13643.395372467348,0.060664274666373266,0.060664274666373266,CollgCr,7,2652,1
Lasso,Actual,224900,226788.80622234356,-1888.8062223435554,-0.00839842695572946,0.00839842695572946,CollgCr,7,2652,1
Lasso,Log,224900,210535.6233684695,14364.376631530497,0.06387006061151844,0.06387006061151844,CollgCr,7,2652,1
Ridge,Actual,248328,236477.89725607887,11850.102743921132,0.04771955938887734,0.04771955938887734,Somerst,7,3378,1
Ridge,Log,248328,231789.48845435318,16538.51154564682,0.06659946339376478,0.06659946339376478,Somerst,7,3378,1
Lasso,Actual,248328,233917.17964549403,14410.820354505966,0.05803139539039483,0.05803139539039483,Somerst,7,3378,1
Lasso,Log,248328,232389.0737478544,15938.926252145611,0.06418497411546668,0.06418497411546668,Somerst,7,3378,1
Ridge,Actual,170000,188962.3306111969,-18962.3306111969,-0.1115431212423347,0.1115431212423347,NWAmes,7,2226,1
Ridge,Log,170000,184658.9861780662,-14658.986178066203,-0.08622933045921297,0.08622933045921297,NWAmes,7,2226,1
Lasso,Actual,170000,192149.80788835397,-22149.80788835397,-0.13029298757855276,0.13029298757855276,NWAmes,7,2226,1
Lasso,Log,170000,188766.0382276573,-18766.038227657293,-0.11038846016268995,0.11038846016268995,NWAmes,7,2226,1
Ridge,Actual,465000,332686.2756254076,132313.72437459242,0.2845456438163278,0.2845456438163278,NridgHt,10,4152,1
Ridge,Log,465000,369259.91845726327,95740.08154273673,0.20589264847900374,0.20589264847900374,NridgHt,10,4152,1
Lasso,Actual,465000,342185.31631355535,122814.68368644465,0.2641175993256874,0.2641175993256874,NridgHt,10,4152,1
